solved_status,result,problem_id,level,accuracy,solved_count,error_count,rating,tag1,tag2,tag3,tag4,tag5,user_id,skills,solved_count,attempts,user_type
AT,PAC,919089,E,0.91,1204,351,3.7,Binary Search,Algorithms,,,,1070124,Python|C|Java|C++,185,165,W
SO,PAC,919089,E,0.91,1204,351,3.7,Binary Search,Algorithms,,,,1070124,Python|C|Java|C++,185,165,W
SO,AC,916623,,0.95,19,3,4.0,,,,,,920765,C|Java|C++,21,21,S
SO,PAC,916333,E,0.8,146,970,4.0,,,,,,963245,C|Java|C++,114,161,S
AT,PAC,937444,E,0.21,8,995,3.6,Math,,,,,1436947,C,1,2,W
SO,AC,904961,E,0.86,724,208,3.3,Basic Programming,,,,,908922,C++,6,4,NA
SO,PAC,928492,,0.95,141,20,3.5,,,,,,1156842,C|Java|C++,26,25,NA
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
AT,PAC,906305,E,0.9,309,86,3.5,Basic Programming,,,,,962754,C|C++,5,65,S
SO,PAC,912254,M,0.79,308,696,2.7,Algorithms,,,,,941348,Java|C|Ruby,20,50,W
SO,AC,925531,E,0.76,1178,554,3.7,,,,,,1326593,Python|Java,8,2,W
SO,PAC,904942,E,0.91,953,107,2.2,Sorting,,,,,1174225,C|Java|Python 3|Python|C++|C#|Go|PHP|Ruby,242,214,W
SO,PAC,904942,E,0.91,953,107,2.2,Sorting,,,,,1174225,C|Java|Python 3|Python|C++|C#|Go|PHP|Ruby,242,214,W
SO,PAC,904942,E,0.91,953,107,2.2,Sorting,,,,,1174225,C|Java|Python 3|Python|C++|C#|Go|PHP|Ruby,242,214,W
SO,PAC,904942,E,0.91,953,107,2.2,Sorting,,,,,1174225,C|Java|Python 3|Python|C++|C#|Go|PHP|Ruby,242,214,W
SO,AC,904942,E,0.91,953,107,2.2,Sorting,,,,,1174225,C|Java|Python 3|Python|C++|C#|Go|PHP|Ruby,242,214,W
AT,PAC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1010189,Python|C|C++,27,12,W
AT,PAC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1010189,Python|C|C++,27,12,W
AT,PAC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1010189,Python|C|C++,27,12,W
SO,AC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1010189,Python|C|C++,27,12,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1314919,Python|C|Java|C++,90,66,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1314919,Python|C|Java|C++,90,66,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1314919,Python|C|Java|C++,90,66,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1314919,Python|C|Java|C++,90,66,W
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,925525,E,0.19,469,5169,3.8,Ad-Hoc,Math,Simulation,,,1023304,C|Java,10,19,NA
AT,PAC,909223,E,0.75,1691,1465,2.6,,,,,,955412,C#|C|Java|C++,95,80,S
SO,AC,909223,E,0.75,1691,1465,2.6,,,,,,955412,C#|C|Java|C++,95,80,S
SO,PAC,916333,E,0.8,146,970,4.0,,,,,,1207480,Objective-C|C++,6,2,W
SO,AC,917134,,0.95,212,28,0.0,,,,,,1175478,C,16,10,W
SO,PAC,917690,M,0.71,84,273,4.3,Implementation,String Algorithms,,,,1044549,Python|C|PHP|Java|C++,134,52,NA
SO,AC,909403,E,0.62,99,286,0.0,Ad-Hoc,Math,,,,982600,C++,73,30,NA
SO,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1186315,C,7,12,NA
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,912006,C|Java|Python|C++|Objective-C|PHP,99,147,S
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,912006,C|Java|Python|C++|Objective-C|PHP,99,147,S
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,912006,C|Java|Python|C++|Objective-C|PHP,99,147,S
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,912006,C|Java|Python|C++|Objective-C|PHP,99,147,S
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,912006,C|Java|Python|C++|Objective-C|PHP,99,147,S
SO,AC,907054,E,0.55,337,414,3.0,Data Structures,,,,,948376,Python,11,16,S
AT,PAC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1318762,C|Java|C++,3,7,W
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1318762,C|Java|C++,3,7,W
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
SO,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
SO,AC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,995275,C,14,23,NA
AT,PAC,909152,E-M,0.83,543,648,0.0,Prime Factorization,Math,,,,1035321,C++,0,1,NA
SO,AC,907067,E,0.81,1033,411,3.3,Basic Programming,Ad-Hoc,,,,1101620,Python|C|C++,126,82,W
SO,PAC,919005,E-M,0.87,192,279,4.1,Implementation,Sorting,Algorithms,,,928656,C,29,5,S
SO,PAC,919005,E-M,0.87,192,279,4.1,Implementation,Sorting,Algorithms,,,928656,C,29,5,S
AT,PAC,904612,M,0.41,568,937,2.9,Algorithms,,,,,1029234,C++,147,183,NA
AT,PAC,904612,M,0.41,568,937,2.9,Algorithms,,,,,1029234,C++,147,183,NA
SO,AC,904612,M,0.41,568,937,2.9,Algorithms,,,,,1029234,C++,147,183,NA
SO,PAC,905035,M,0.89,50,79,0.0,Dynamic Programming,Algorithms,,,,1404749,Python|C|C++,10,1,W
AT,PAC,905035,M,0.89,50,79,0.0,Dynamic Programming,Algorithms,,,,1404749,Python|C|C++,10,1,W
SO,AC,905035,M,0.89,50,79,0.0,Dynamic Programming,Algorithms,,,,1404749,Python|C|C++,10,1,W
AT,PAC,909422,M,0.22,49,461,0.0,Algorithms,Matrix Exponentiation,,,,949819,C|C++,28,12,S
AT,PAC,909422,M,0.22,49,461,0.0,Algorithms,Matrix Exponentiation,,,,949819,C|C++,28,12,S
AT,PAC,909422,M,0.22,49,461,0.0,Algorithms,Matrix Exponentiation,,,,949819,C|C++,28,12,S
SO,AC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,1021726,Python|C|Java|C++,23,33,NA
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,961436,Python,15,61,W
AT,PAC,904079,M,0.46,201,665,0.0,,,,,,922160,Java,7,24,W
AT,PAC,904079,M,0.46,201,665,0.0,,,,,,922160,Java,7,24,W
AT,PAC,904079,M,0.46,201,665,0.0,,,,,,922160,Java,7,24,W
SO,PAC,919092,M,0.79,329,298,4.1,Binary Search,,,,,1095765,C#|Python|Java|C++,165,111,W
SO,AC,919092,M,0.79,329,298,4.1,Binary Search,,,,,1095765,C#|Python|Java|C++,165,111,W
SO,AC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,906380,C|C++,104,201,S
SO,AC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1149524,C|C++,47,53,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,918797,,0.86,220,169,2.4,,,,,,1093798,Python|C|Java|C++,149,185,W
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1215962,C|Java|C++,23,34,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1215962,C|Java|C++,23,34,NA
SO,PAC,919004,E,0.9,1397,369,3.2,Algorithms,,,,,1167378,C|C++,215,109,NA
SO,AC,925610,,0.92,241,34,3.8,,,,,,995798,Python|C|Java|C++|Scala,789,608,W
SO,AC,916845,E,0.87,352,69,4.3,Basic Programming,Implementation,,,,1015614,Java,21,14,W
SO,AC,905036,E,0.44,355,556,4.0,Math,,,,,1050563,Python|C|C++,30,26,W
SO,AC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1106716,C|Java,56,82,NA
AT,PAC,909429,E,0.75,916,1409,3.8,Basic Programming,Ad-Hoc,,,,943105,Python|C|C++,38,41,S
AT,PAC,909429,E,0.75,916,1409,3.8,Basic Programming,Ad-Hoc,,,,943105,Python|C|C++,38,41,S
AT,PAC,909429,E,0.75,916,1409,3.8,Basic Programming,Ad-Hoc,,,,943105,Python|C|C++,38,41,S
SO,PAC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,1393271,C#|Java,11,24,W
SO,PAC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,1393271,C#|Java,11,24,W
SO,PAC,913230,H,0.54,161,1508,0.0,BIT,Algorithms,,,,1021135,C|Java|C++,40,95,NA
SO,PAC,930696,E,0.91,1336,271,3.3,Bit manipulation,Ad-Hoc,,,,1311711,C|C++,19,31,NA
SO,AC,930696,E,0.91,1336,271,3.3,Bit manipulation,Ad-Hoc,,,,1311711,C|C++,19,31,NA
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,975414,Java,3,16,W
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,975414,Java,3,16,W
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,975414,Java,3,16,W
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,975414,Java,3,16,W
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,975414,Java,3,16,W
SO,PAC,918446,,0.91,1,44,2.8,,,,,,1024764,C|Java|Python|JavaScript|C++|C#,91,63,W
SO,PAC,906347,M,0.64,347,534,3.2,Brute Force,Dynamic Programming,Algorithms,,,913090,Java,22,60,W
SO,AC,906347,M,0.64,347,534,3.2,Brute Force,Dynamic Programming,Algorithms,,,913090,Java,22,60,W
SO,AC,916620,H,0.58,25,40,0.0,Algorithms,,,,,1212213,C|C++,8,2,NA
SO,AC,915534,,0.95,197,11,0.0,,,,,,1159400,Python|C|C++,36,38,NA
AT,PAC,907822,E,0.34,200,1581,3.0,Math,,,,,949822,C#|C|Java|C++,179,145,S
SO,PAC,907822,E,0.34,200,1581,3.0,Math,,,,,949822,C#|C|Java|C++,179,145,S
SO,AC,907822,E,0.34,200,1581,3.0,Math,,,,,949822,C#|C|Java|C++,179,145,S
AT,PAC,913736,M,0.21,524,7868,4.0,Ad-Hoc,Dynamic Programming,Algorithms,,,1399289,Ruby,3,1,W
SO,PAC,911509,,0.93,42,23,0.0,,,,,,1125598,C|Java,26,54,NA
AT,PAC,907054,E,0.55,337,414,3.0,Data Structures,,,,,1029156,Python|C|Python 3|C++,222,124,NA
SO,AC,907054,E,0.55,337,414,3.0,Data Structures,,,,,1029156,Python|C|Python 3|C++,222,124,NA
SO,PAC,909321,M,0.77,138,241,4.5,Algorithms,,,,,929451,C#|Ruby|C|Java|C++,75,92,S
SO,PAC,909321,M,0.77,138,241,4.5,Algorithms,,,,,929451,C#|Ruby|C|Java|C++,75,92,S
SO,AC,909321,M,0.77,138,241,4.5,Algorithms,,,,,929451,C#|Ruby|C|Java|C++,75,92,S
SO,AC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,1343229,Python|C|Java|C++,129,43,W
SO,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,920377,Java,8,2,W
SO,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,920377,Java,8,2,W
SO,AC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,920377,Java,8,2,W
AT,PAC,909431,M,0.16,48,718,0.0,Algorithms,,,,,937689,C++,13,9,W
AT,PAC,905131,E,0.56,3916,3843,3.7,Basic Programming,Ad-Hoc,,,,925292,Python|C|C++,112,118,S
SO,PAC,905131,E,0.56,3916,3843,3.7,Basic Programming,Ad-Hoc,,,,925292,Python|C|C++,112,118,S
SO,PAC,918874,E,0.71,7297,3669,3.4,Ad-Hoc,String Algorithms,,,,1265433,C|C++,18,14,NA
SO,AC,918874,E,0.71,7297,3669,3.4,Ad-Hoc,String Algorithms,,,,1265433,C|C++,18,14,NA
AT,PAC,906552,E,0.38,1265,2545,3.5,Ad-Hoc,,,,,946848,C|Java|C++,72,128,S
AT,PAC,906552,E,0.38,1265,2545,3.5,Ad-Hoc,,,,,946848,C|Java|C++,72,128,S
AT,PAC,906552,E,0.38,1265,2545,3.5,Ad-Hoc,,,,,946848,C|Java|C++,72,128,S
SO,AC,906552,E,0.38,1265,2545,3.5,Ad-Hoc,,,,,946848,C|Java|C++,72,128,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,930126,Python|C|Java,29,45,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,930126,Python|C|Java,29,45,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,930126,Python|C|Java,29,45,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,930126,Python|C|Java,29,45,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,930126,Python|C|Java,29,45,S
SO,AC,920127,E,0.91,1012,725,3.7,Math,Number Theory,,,,1099054,C|C++,163,74,W
SO,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
AT,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
AT,PAC,929138,E-M,0.23,30,1178,4.0,,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,AC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1018968,C|C++,103,151,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1149610,C,8,10,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1149610,C,8,10,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1149610,C,8,10,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1149610,C,8,10,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1149610,C,8,10,NA
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,1112076,C,4,4,NA
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,1112076,C,4,4,NA
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,1112076,C,4,4,NA
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,1112076,C,4,4,NA
SO,AC,916528,E,0.65,183,692,0.0,Ad-Hoc,Math,,,,1115495,Python|C|C++,78,135,W
SO,PAC,917134,,0.95,212,28,0.0,,,,,,1094044,C|Java,180,126,NA
SO,AC,917134,,0.95,212,28,0.0,,,,,,1094044,C|Java,180,126,NA
SO,AC,906207,E,0.9,289,92,2.3,Ad-Hoc,Math,,,,940800,Python|C|Java|C++,274,173,S
SO,PAC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,AC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,AC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,AC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,PAC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,PAC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,AC,905827,M,0.77,138,261,4.0,Math,,,,,919015,C|Java|Python|C++|C#|PHP,284,539,S
SO,AC,906349,E,0.62,2534,2199,3.9,Ad-Hoc,Data Structures,Brute Force,,,1041446,Python|C++,9,2,W
SO,PAC,906270,M,0.85,27,47,0.0,Combinatorics,Ad-Hoc,Math,,,960140,C++,4,0,NA
SO,AC,906270,M,0.85,27,47,0.0,Combinatorics,Ad-Hoc,Math,,,960140,C++,4,0,NA
SO,PAC,918874,E,0.71,7297,3669,3.4,Ad-Hoc,String Algorithms,,,,1004011,Java|C++,49,57,W
SO,PAC,918874,E,0.71,7297,3669,3.4,Ad-Hoc,String Algorithms,,,,1004011,Java|C++,49,57,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
AT,PAC,931655,E,0.05,110,2460,3.7,,,,,,1359132,C|Java|C++,25,106,W
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1202125,Python|C|Java|C++,234,207,NA
SO,AC,918415,E,0.79,656,821,3.2,Ad-Hoc,Data Structures,Stack,,,1322743,Java,78,45,W
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,922571,C|Java|Python|C++|C#|PHP|Ruby,67,91,S
SO,AC,918417,E,0.77,1596,1189,3.4,Ad-Hoc,Basic Programming,,,,1213542,Python|C++,9,17,W
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,977109,Python|Java|Python 3|C++,5,5,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,967221,Java,8,25,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,967221,Java,8,25,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,967221,Java,8,25,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,967221,Java,8,25,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,967221,Java,8,25,W
AT,PAC,936672,M,0.22,521,2001,3.5,Algorithms,,,,,1155867,C|C++,51,49,NA
AT,PAC,936672,M,0.22,521,2001,3.5,Algorithms,,,,,1155867,C|C++,51,49,NA
AT,PAC,936672,M,0.22,521,2001,3.5,Algorithms,,,,,1155867,C|C++,51,49,NA
AT,PAC,936672,M,0.22,521,2001,3.5,Algorithms,,,,,1155867,C|C++,51,49,NA
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1107694,Python|C|C++,23,17,W
AT,PAC,916831,H,0.3,14,587,0.0,Sorting,HashMap,Sqrt-Decomposition,,,1094002,C|C++,223,112,W
AT,PAC,913229,E,0.62,224,1602,0.0,Math,,,,,1064069,C|PHP|Java|C++,78,87,W
SO,PAC,922450,E,0.81,234,1021,3.7,Implementation,Data Structures,Hashing,,,1257529,C#|Python|C|Java|C++,108,120,W
SO,PAC,922450,E,0.81,234,1021,3.7,Implementation,Data Structures,Hashing,,,1257529,C#|Python|C|Java|C++,108,120,W
SO,PAC,922450,E,0.81,234,1021,3.7,Implementation,Data Structures,Hashing,,,1257529,C#|Python|C|Java|C++,108,120,W
SO,PAC,922450,E,0.81,234,1021,3.7,Implementation,Data Structures,Hashing,,,1257529,C#|Python|C|Java|C++,108,120,W
SO,AC,918614,E-M,0.75,73,276,3.8,Bit manipulation,,,,,1094897,C++,63,13,NA
SO,AC,905959,,0.87,178,34,0.0,Sailesh Arya,,,,,950437,C|C++,16,23,S
AT,PAC,918709,H,0.2,71,299,3.8,Bit manipulation,Algorithms,,,,1219903,Python|C|Java|C++,164,115,W
SO,AC,918709,H,0.2,71,299,3.8,Bit manipulation,Algorithms,,,,1219903,Python|C|Java|C++,164,115,W
SO,AC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,1018890,C|C++,36,53,NA
SO,AC,917360,E,0.33,466,1103,2.7,Ad-Hoc,Basic Programming,,,,1056149,Python|C|Java|C++,217,118,W
SO,PAC,929157,E,0.93,215,90,2.7,Brute Force,,,,,1165304,C++,29,28,NA
SO,PAC,929157,E,0.93,215,90,2.7,Brute Force,,,,,1165304,C++,29,28,NA
SO,AC,936672,M,0.22,521,2001,3.5,Algorithms,,,,,1215568,C++,12,10,NA
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,954641,Python|C|Java|Objective-C|C++,65,106,S
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,954641,Python|C|Java|Objective-C|C++,65,106,S
SO,AC,904537,E,0.39,4857,10013,3.1,Ad-Hoc,,,,,1141272,C|Java|C++,30,17,W
SO,AC,904537,E,0.39,4857,10013,3.1,Ad-Hoc,,,,,1141272,C|Java|C++,30,17,W
AT,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1314570,C|Java,12,17,NA
AT,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1314570,C|Java,12,17,NA
AT,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1314570,C|Java,12,17,NA
AT,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1314570,C|Java,12,17,NA
SO,AC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,918002,C|C++,12,0,S
AT,PAC,913747,M,0.66,136,590,3.7,Ad-Hoc,Algorithms,Two-pointer,,,1153136,Python|C|Java|C++,85,47,NA
AT,PAC,913747,M,0.66,136,590,3.7,Ad-Hoc,Algorithms,Two-pointer,,,1153136,Python|C|Java|C++,85,47,NA
SO,AC,935310,,0.91,181,30,2.4,,,,,,958095,Python|C|Python 3|C++,209,219,S
SO,AC,935310,,0.91,181,30,2.4,,,,,,958095,Python|C|Python 3|C++,209,219,S
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,913400,E,0.42,928,2284,2.8,Ad-Hoc,Basic Programming,,,,1139299,C|Java|C++,82,84,W
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
SO,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
SO,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1051462,Python|C|Java|C++,140,205,NA
SO,PAC,913459,,0.92,150,61,0.0,,,,,,994361,C|C++,177,120,NA
SO,AC,913459,,0.92,150,61,0.0,,,,,,994361,C|C++,177,120,NA
